heart_rate,spo2,ecg,bp_systolic,bp_diastolic
109,94.24372026053635,0.5222211769705158,102,88
112,97.14696089006623,-0.034923185066654705,115,61
63,96.03792757286118,0.8806323064785286,92,69
101,92.98926150098333,-0.4126471732831276,118,79
116,94.10816395567427,-0.16859284343014203,91,74
66,92.17699798857232,0.5739136209580828,117,69
81,99.6602145913021,0.09204918664150052,112,78
114,91.3063438155736,0.0940562928488955,125,81
92,93.71836784566419,-0.893319673989633,138,87
76,90.2583897222001,-0.20280067456308837,95,87
83,92.21779491933546,-0.458532535156535,100,72
93,97.80471138380155,0.9986702456622307,127,89
87,92.0117523228888,-0.38328985873537946,123,83
117,90.80063402528965,0.768993069587727,106,70
102,94.74453179844524,0.3524674700809549,92,81
100,90.09969234734518,-0.31816718161581914,133,61
98,90.84766154426333,0.08706875674824732,135,80
81,98.07625869562975,0.6810717598983875,123,86
108,97.71473344859606,0.7667365960618238,111,72
76,99.15138820404896,-0.6792122499877096,118,81
93,98.5451543591075,-0.32085371758366077,118,84
65,96.83175563239818,-0.32955363957285666,94,81
105,90.52332857300662,-0.9159104078481106,99,85
65,97.82848617986657,0.19647551970379307,99,80
93,98.4551081084056,0.709640105984376,98,60
60,97.99082145771955,-0.23685122434896444,110,85
69,95.08479035308027,0.48007188996835404,102,64
80,92.32901838649482,0.25540082720147983,99,80
64,98.45329975688726,-0.24870252901399836,127,81
61,97.27162809740139,-0.7178804010154058,100,66
81,99.80761174388851,0.41864770555193465,93,72
107,91.55692597755933,0.7091303378824809,135,72
116,92.25664583052055,0.37170898480298376,120,79
61,92.11798149881503,-0.9642430319303639,138,82
69,97.92539767621336,-0.5675342112180175,123,80
93,91.86907296450119,-0.8610400302329362,131,65
75,90.66659829823305,0.14077219915245354,124,79
107,99.98560806585628,0.5129553576808248,128,71
110,90.24817211445149,-0.7788416258626811,128,67
98,98.35244060158865,0.6766756411867705,122,68
81,93.65366841550653,0.11101795679096638,97,77
71,98.41615459757816,0.3799380242834498,121,87
83,95.54620491211145,0.9428036972172924,122,70
106,99.0163122948636,-0.8326380235046054,97,79
99,99.26192986414627,0.8024480459555785,135,70
97,90.09098181280775,-0.7477946080251814,103,83
119,90.75412175992788,-0.2140823867266355,123,83
118,92.50358729570856,0.7028773926622287,97,74
69,96.69315416363501,0.8125084734757364,131,68
94,98.88272196511505,0.01274334709029068,96,62
110,94.59941951293963,0.1882092765508503,102,76
108,96.06973116274266,0.41629466919711433,110,84
91,91.88499852795562,0.6655173369054284,136,76
66,98.04966833881686,-0.7569776609246677,121,62
80,99.6732811135347,0.6201386164584552,100,78
79,92.68598932914597,-0.037447698976766475,103,68
85,94.94825951600546,-0.09875314978366201,100,76
63,90.86116110506374,-0.1522004960060035,91,82
105,95.59136656462968,0.018423170492085195,123,77
111,95.02783441846681,0.8901011067892071,133,82
81,91.44436484155078,0.0964075455843032,136,74
74,94.42066213118075,0.9063550765262784,106,60
115,93.34104652086563,-0.6394197387687188,103,88
99,95.2183087530519,0.4482719576652663,114,85
80,95.856543354288,0.6244790772174944,137,69
74,90.0849557860721,0.3582576626697238,116,67
81,97.61005982949555,0.21384456045308076,97,69
111,97.13014291861741,0.12962556217236454,106,88
87,93.66286386206522,0.721860965157392,94,85
73,90.52935935568819,0.6432931943290001,101,61
86,97.54932539785051,-0.755422557638801,127,78
100,99.55175160478133,0.6971753140617563,107,73
99,92.40151596022014,-0.17186276111911503,115,67
117,93.23524613737038,-0.49260634000837844,120,78
87,91.83812889481815,0.7395371360278518,126,60
85,95.7693612334484,-0.13595040073251674,95,75
108,91.54841394647455,0.6167293803536333,130,84
61,93.56193943461379,-0.473192776088311,104,83
84,96.97013013934263,-0.9921413571555644,131,74
115,95.60115983009348,-0.009081614194111243,138,79
62,93.86462564327935,-0.7995434867142315,115,83
67,94.20249601807542,0.5087519110498193,101,89
103,95.6211088262323,-0.44784972786117927,130,64
92,90.05864727887162,-0.11270870679304257,136,62
101,90.7850986845361,-0.8259328698168915,103,76
111,98.81258067763011,-0.4266815031054947,90,88
94,90.7787898909129,0.5629804865171439,106,69
65,97.06803596210506,-0.6968241761953611,122,64
98,99.20038164109053,0.29431912225391477,118,70
111,92.7068360430173,0.8348517056090023,134,65
82,93.70491437059515,0.3596735195154406,120,63
84,95.68921405844716,0.6220433785844537,97,66
118,98.81708969638585,-0.7820567413921684,119,78
109,99.4190558726042,-0.4985363479958911,102,66
102,97.39563248111268,0.7890777044811821,105,73
78,90.86619760854694,0.43021122723617844,91,76
64,96.69154155534851,0.27910765275462235,134,82
110,94.10303721872663,0.3275334722434,107,76
70,94.70700999491062,-0.17159889139071316,124,72
115,90.49148390345177,-0.9108867367646936,134,86
71,91.91062139346359,0.568883084141458,108,60
69,97.90513607533647,0.3574264724307077,102,61
67,94.5395883304786,-0.0543910717745506,93,77
83,93.01662241631149,0.7995192307365149,108,63
119,93.84019073964959,-0.3276806700298023,139,72
87,98.5439951332568,-0.41135651153752817,114,60
100,97.48999017404957,0.7455926501588857,127,63
95,92.72315397181083,0.593975309517971,120,61
96,91.17501840212373,0.029959621296689498,125,63
80,92.51998221644072,-0.7385305210843001,93,75
67,99.20756451054734,-0.5698570570698951,128,63
114,95.81588837849755,0.3124559808176133,96,84
68,95.33480208744783,-0.22991752431917667,105,68
106,95.96393599692462,0.6729463833319425,137,76
74,93.66028265746515,0.8999100186644082,94,80
107,98.07107020319512,0.6112738505498365,136,82
105,95.2328624930025,-0.2449091540088857,112,79
99,91.16747902768796,0.5773728584628481,125,87
77,91.29065124829063,-0.2971166530586331,121,80
101,95.36859146502619,-0.6657998244687322,113,61
119,99.3657021807084,-0.9332135902682852,114,62
79,93.083521216762,-0.22856657447795992,134,82
65,98.69541168859219,0.8071186073945638,117,85
71,97.6409558657888,-0.522026824488647,108,88
61,92.47812442906907,-0.586973670140432,96,74
66,90.36340748316242,0.9396415704820806,133,66
75,91.01847265142382,-0.9499917742988158,130,63
62,97.2849393384744,0.5715643007875086,106,71
104,91.99669738040647,-0.3572600885182593,91,60
62,93.71270920505394,-0.9250240862606813,105,76
86,95.01699166006425,0.8356050804191673,128,63
109,97.25468168450163,-0.7207153395808328,107,63
102,91.13231223259126,0.1035585674513908,128,81
99,94.06366405277461,-0.45189158514090444,90,82
97,94.85072909142696,-0.8696143956306179,92,84
92,95.4082706397154,-0.9001550286732418,110,68
87,98.18360641395216,-0.7688866023273224,119,85
60,91.71678195043216,-0.8572659722212399,100,87
114,98.07831451826623,0.5211162310398458,111,87
67,96.92878427696652,-0.028867595433141657,136,80
96,95.5587081419896,-0.3142158173020406,114,69
91,96.99527870402572,-0.16326217973598567,92,86
119,94.12017738951657,0.8578934711452466,119,78
107,91.38397585968124,0.8215036254762944,113,78
102,96.65765240265367,0.4313529602451538,134,74
96,95.24672306685622,0.7693647548433755,125,81
63,96.39374800542775,-0.36070394482475043,112,76
89,93.3799878102849,-0.2377813479834343,97,66
65,99.06866577339835,0.2274243637084561,93,62
105,95.87369868575577,0.24725189459452834,139,64
113,90.85402484290874,-0.036600323975318094,128,75
78,94.49803990704429,-0.19868430312409346,132,82
91,97.56356054743634,0.9723606232173903,120,66
68,97.94134561732272,0.6422472522354488,118,75
71,94.94597052763758,-0.1300396042239096,125,68
70,98.94747570831301,0.45458495447913694,102,60
105,92.67668437194297,-0.460876613495081,130,62
114,94.10598697238267,-0.7996613475253402,98,84
75,98.9859691056897,-0.2951379488945187,110,67
60,98.9625671647158,-0.1940543997532116,92,77
104,96.8571276882468,-0.9669257508786584,114,83
114,98.5898054712222,0.6295840032717921,114,83
112,90.88773266956233,-0.28161319522163697,101,77
80,98.64994976207777,0.1608363315602941,118,83
89,93.20619906550226,-0.8520736254580881,100,78
72,91.78331512428217,-0.650006342498832,100,66
93,92.39369836342047,0.7793874506551199,138,88
63,94.17968508013887,0.21737505576560157,115,84
87,92.51192004604468,0.9005681003409711,103,79
97,93.20567586016499,0.9975000687826339,105,86
117,91.34978486071643,-0.25627976933381125,99,65
90,92.96176765558998,-0.40239387183345077,120,84
118,95.72283814542001,0.7167121103181935,120,86
114,94.41853708091064,0.9972228540749084,125,70
86,93.46718761235911,0.25928246846491465,99,64
64,97.46452128857113,0.5902814450230447,115,71
84,98.93509971393318,0.563491717630549,109,60
62,97.56789222902397,-0.28932058356090606,133,78
92,93.32000702117679,0.14854076051417442,98,70
63,97.44442167837553,0.6661138825284272,104,74
84,91.51980182474051,0.37622775252211094,98,84
79,91.30317988091291,-0.9576723720359235,96,75
93,93.4562703703616,-0.326588662204933,115,62
85,98.07702369044057,-0.7110486068107893,113,70
64,92.46348247242302,-0.5340555758439218,101,70
94,90.6325340889868,0.8109789549826514,109,69
87,91.31709535206355,-0.9262134221784637,103,61
88,98.58744968529581,-0.5603985760761525,111,79
68,96.33783284747288,-0.3808612955235371,105,64
111,92.53201163369977,0.23376814393278966,118,82
97,95.55295825328182,0.068203380171731,121,82
109,95.2757962242535,-0.5634610342932278,108,84
65,96.55435978440661,-0.6715178655536911,124,88
78,92.33187554421616,-0.5264039308077624,132,67
119,98.64402987194397,0.005059253403311148,121,72
103,93.09368562080013,-0.45764442857759313,109,74
116,96.94131653976237,0.8952050032154444,129,61
70,90.16124646372215,-0.07226955714230487,109,71
61,93.72657129894148,-0.8824079669107259,97,83
106,93.51709817958809,0.45853281167326676,124,67
103,95.43484428583014,-0.34230942358202077,131,80
103,90.72736261777196,0.3069778641164951,102,88
68,97.90131373726108,-0.440811258953536,130,78
80,92.17780801767569,0.14148748346663975,95,84
83,96.7703781488201,0.5443050096149293,136,87
93,98.03212123244093,0.8560174835491079,105,82
81,95.61876956241514,-0.4777457111338459,94,60
62,97.40883206721986,-0.3302860980020377,134,67
71,96.61860312215006,-0.07146715942812065,123,69
87,93.55529797152008,0.8543496754719777,95,72
89,98.08858539033565,0.8027737136213142,122,64
85,92.94701369885527,-0.8202434397987239,104,81
107,95.71212917751517,-0.7361403484923783,104,68
80,97.45397739141539,-0.008981645338723476,103,69
87,93.78955909812508,-0.786761454389153,128,73
115,93.02767607617425,-0.30883825330260506,94,83
85,94.59346010172823,-0.7032292435650447,115,89
92,98.17963494349154,0.2720807102637717,137,70
80,99.29921763145664,0.8989908634783235,106,73
94,95.4508341285989,0.993467540588763,132,89
111,96.61466205323651,-0.24951773500617036,136,62
93,99.03273622238915,0.19802527422922456,105,88
100,90.98546851412942,0.7125353070481626,124,80
110,92.32078577866164,-0.765075854407232,127,75
106,97.08900006251582,0.37912882210392995,112,79
77,98.237444619123,-0.1823126765498635,102,89
117,98.57029028330578,-0.5877076794396718,122,76
70,94.15107176854933,-0.19449276250511605,118,64
116,90.89339902291867,-0.8480794260701663,135,85
82,94.3778147729962,0.3908142971786115,123,66
107,92.30734590207054,-0.49451466250309384,123,76
81,92.91196454996624,-0.377188709910244,116,79
76,97.72267556837505,-0.7578374035170745,104,81
64,90.75527086025888,0.7293182277797834,139,70
103,98.27581217480702,-0.013111441434522808,98,71
70,94.2766908582417,0.14429375557280055,115,84
89,95.96063931100595,0.13886536618970924,92,86
74,90.8965223123568,-0.17901377091731652,125,83
86,93.3735907835728,-0.6149401691237211,136,61
94,90.89700919014845,0.4902654969967999,94,86
92,99.61543722881109,-0.7458874692846513,109,78
79,98.0726164932625,-0.792252419442379,109,85
75,94.5963275435646,0.42029007519300676,94,88
93,92.23602548323672,-0.5823259590960324,99,64
61,99.33455105249853,-0.38645449729433534,105,70
94,93.44596595726972,-0.04954506599651953,114,82
99,91.60984431687375,-0.1012973665409076,133,78
115,95.63164388453954,0.4171582501299984,114,87
87,99.43774120344816,0.24686358688672194,119,66
106,90.03830290500322,0.2887923245637314,103,80
98,92.38124843253999,0.42810866131091463,111,85
65,99.38447640410408,-0.41477454515306933,132,81
68,91.71085966857162,-0.3553333763990527,117,65
79,91.13243451639819,-0.12400450420889175,119,70
119,95.70187215799804,-0.38507565393294785,108,86
60,98.6184382329483,0.9698757379417269,127,73
67,94.77109817693926,0.6281038528428593,131,87
114,99.94564256684525,-0.6706906234879408,109,63
82,96.79171699537993,-0.988811688236261,124,87
62,90.74074907210448,-0.9144334635054643,111,67
63,99.92832131681975,-0.5118730979141495,104,68
117,94.0789423678019,-0.7714174283262869,100,61
84,92.87402533845483,0.0666762297851442,123,84
106,95.57879183577886,0.7159904454547172,113,70
97,93.04307591820864,0.4735004418264548,95,87
74,90.86457507120153,-0.5687818738356192,106,79
80,90.01428343079176,-0.20140148794842827,117,81
94,94.49583352920263,0.015788419062555237,139,89
116,98.36863422226592,0.620411699006671,120,66
112,95.72315185630076,0.6782432062123296,125,63
112,99.9920729894344,0.8194366238155519,98,83
105,92.86846645647199,0.018490501005750337,99,88
111,92.80455064760055,0.3885494928717259,110,73
73,91.59749460233944,-0.7763992575321257,123,85
95,91.64063588265336,0.1305779199079642,120,83
71,92.85186596010048,-0.5026163810577298,118,60
76,97.92840045273527,-0.1365662299467778,132,83
98,99.05756790636448,0.26810101661343877,132,85
68,99.75087169707682,-0.4860281242924378,100,89
94,92.32289654096452,-0.8956298844064778,122,71
119,98.81297545614092,-0.979532287182485,135,78
72,93.28255089277337,-0.9556809289109569,90,64
74,91.12840544516884,-0.9833005249724607,110,89
77,98.70024925520165,-0.779289886884249,112,85
110,96.36105634643619,-0.5210225708597402,98,67
92,91.64730896081062,-0.5575569716354016,90,70
65,94.29831257513003,0.9735931883597935,110,81
118,92.87257694877067,-0.38798778958211355,111,63
86,97.36794568710197,-0.7451584332812018,93,74
82,94.53416230624268,0.09112508833551591,90,79
118,99.89279945106385,0.7159149107950167,99,71
86,90.54744982259595,0.35612075357535034,104,79
93,93.55015266136246,-0.4078358217290994,125,81
115,94.81900167109977,0.12323231958290992,118,82
105,95.0313355474832,0.4297119484008183,135,88
97,93.15935822385637,0.45620898473548466,94,80
73,97.29240249097568,0.3330769105953777,118,69
95,98.74747073488975,0.741620849551236,136,89
112,99.38719301977864,0.7402109166882087,136,83
67,98.05093376799526,0.15787311881400656,116,75
94,98.505801973066,-0.14028726177757544,114,82
78,95.50545300619996,0.2831405911301996,105,67
89,98.25888226426815,0.6364240027409263,105,79
73,93.03503909147952,-0.9886957903176306,125,67
118,93.98478762109214,0.9839940180297022,114,88
79,93.16913013818544,-0.6342124553416015,130,65
108,94.67387335447926,-0.059502028680047614,90,62
84,92.85579616238637,0.7440594696857334,94,88
99,99.61611442254447,-0.5499192019116013,130,67
83,93.12844628005668,-0.046409552199233595,109,88
73,90.9804453811094,-0.7348356396376416,94,82
85,95.26817166050414,-0.2098473492236148,125,69
97,90.57099078445177,-0.645729090413995,118,64
82,91.10543166308581,-0.272744502457686,137,70
81,92.19389389196246,-0.25307156641455597,123,63
107,94.64350249882142,0.9863415791966654,137,76
116,94.33250932309028,0.9896260586075445,107,85
78,97.99691862002791,-0.7704274426787752,91,62
105,97.39474653884113,0.4519375586566945,105,77
110,94.26318293990701,-0.8965090406617977,118,67
62,93.3370420757563,-0.9396159693256227,122,89
101,93.16468784061499,-0.7893322115100714,105,83
78,97.73995087294008,0.930971314015868,124,71
68,90.5207240622127,0.8817270957893948,136,80
87,90.12821649510606,-0.6121443594386391,132,75
79,97.95544391926649,-0.676655328892577,131,73
104,94.7714637598905,-0.518929826968106,106,80
66,91.30881138553576,0.031093988150284302,93,75
73,92.35565934594501,0.13940926407081977,138,86
68,99.32503953097383,-0.5568131391211053,93,63
118,98.59502975624898,0.5132455761798904,114,60
119,97.09785050223972,-0.3808936611946985,122,60
114,94.82225230337326,0.8442626510588207,103,88
116,95.20323626191386,0.3134454129134612,113,81
119,99.75244535283959,-0.12729761139277662,100,74
78,99.65770443884287,0.5798240034056907,114,79
106,92.15269045785834,0.6358292520933295,117,79
111,98.11104566305318,-0.4190367887821127,96,62
73,91.97242666167017,-0.3205709123278313,138,73
115,92.13537477883952,0.8719103074572068,125,68
97,96.76093034164577,-0.6705179232734562,99,78
112,94.05001098587549,-0.9156991660741316,138,67
95,99.3154440710652,-0.09188935478090166,125,61
99,90.89009734896008,0.6024198004872579,120,63
76,95.11525640809494,0.5433362126214916,108,60
89,99.18521530443121,0.8390612578256651,107,70
68,99.04113660479506,0.06640132873808047,138,64
92,91.56529213415742,-0.7998706568669334,95,61
115,93.66637700096456,0.17737794867203216,117,86
111,96.19121400046696,0.5567912287064232,96,72
84,91.59394884771402,-0.8133437594603472,127,76
73,99.68022172045738,-0.6546851978048205,101,76
70,99.1474932872766,-0.9754186776886582,130,77
112,91.6695017903447,0.18730515889362076,139,80
94,91.21155461260986,0.7734687838918088,123,87
100,90.85408482808265,0.341326632004199,114,68
118,99.09443664036631,0.9640801751819641,106,65
73,91.93623809795461,-0.8739326950004769,122,87
89,94.16284928544354,0.8060021703029925,112,79
100,94.48851365652003,0.6281365747733614,98,62
63,95.99011044213567,-0.37151695900099013,95,67
118,90.71735343747424,0.9470531036745036,91,62
63,92.26758617400516,-0.4241245036571699,127,60
87,99.31490386918927,0.7786094476564369,98,79
67,99.0841010726857,0.7614971541483788,92,86
61,97.81290647405692,0.515315233205945,105,72
100,90.19401245618215,0.12694094762570374,114,80
105,93.27006768496102,-0.7599945007662239,113,64
81,96.27958735342908,0.06394346899299652,136,75
100,92.75190211773476,-0.2864074886901309,118,80
115,99.09586695053777,0.5844340663107035,133,83
114,96.33889461832442,0.5162584129936898,129,75
75,90.71906717316446,0.8212250147452105,115,83
88,99.09005588835703,-0.9703396751365843,127,71
108,99.57766658176223,0.6182064336460922,124,72
107,90.77712418391725,0.8769241062493376,112,63
89,95.32360234861315,0.5786008982163002,93,68
71,93.0336428221417,-0.7396110802592666,131,75
94,93.92839076481403,-0.8374417903182245,103,60
70,91.79651217955342,-0.9583095203845984,136,64
105,95.78072102012412,0.25749045165614204,128,80
109,99.5797935324889,0.2593453037197746,96,64
80,95.0307260027161,0.9738274284364246,97,83
80,90.8291458139448,-0.20391365179180854,131,84
64,96.20001333477408,-0.3361874302050065,108,78
107,93.40222994451257,0.24884985436878493,91,68
79,98.55925189591298,0.6512173450151879,136,88
96,94.3467814831647,0.8735478990460037,90,86
62,91.92839608942245,0.6062483323580772,131,67
103,91.91105622691146,-0.1466520387683905,127,78
92,97.6876418072116,0.2698284706241283,102,77
112,92.6558759830736,0.7125986534322339,131,74
68,97.67233394159223,-0.01878062337652109,133,63
68,92.05887310766599,-0.5666267125892146,113,74
63,93.21686368701309,-0.6605531205042541,121,72
94,94.65486972439699,-0.9996845108438865,119,87
76,99.43195849693451,0.43647598996256853,95,77
93,99.31731424753825,-0.777805582308019,127,79
83,92.06871875422287,-0.5123218006081192,122,64
91,93.58219041243073,-0.4042473369544133,133,77
60,91.49399388453773,0.12075972027353665,112,87
67,95.09985079313498,-0.20408544540846152,99,67
104,94.60582550694667,0.3493479840463236,135,60
82,99.00760162450732,-0.8887226813425946,104,78
106,99.30005377791073,-0.7521216114711211,112,82
99,93.83567391007293,-0.001576992933466581,125,85
71,94.9173794301899,-0.32607042430634037,90,76
113,98.96236249146133,-0.40837327449728056,97,88
71,98.06707807745062,-0.8659438419249545,92,86
105,90.03656311344649,0.7914383494960029,103,61
106,93.20059564183583,0.3836371722501015,106,78
74,94.21774241936126,-0.7567636863607012,123,89
100,92.29716283683231,-0.8699080845257188,136,75
78,91.99571615895938,0.949745066862486,95,89
85,90.37784506595679,0.36234510087900973,94,77
111,96.4336972506976,-0.165087857812517,135,61
88,92.62510290483166,0.4034620815115697,130,87
81,90.52347178431313,0.5126635729603182,129,86
99,92.30979310528063,0.5599244047775587,118,65
80,98.01913952836126,-0.044245388693884724,124,66
110,98.51489181646546,-0.140234483750304,107,65
97,94.83066245193302,-0.9779438314621993,129,86
79,94.16070670408686,0.8531142302836761,137,65
116,99.77853693501781,0.20661575677788613,119,68
88,92.0056465958807,-0.5936921256200638,104,67
110,92.15359282854608,0.8392068388428733,104,89
63,92.918671770364,0.8298638035405927,105,83
114,91.72757318281087,0.9783683287321918,122,81
66,93.79365598204187,0.7481131262779577,99,80
87,99.10834226989753,0.9955687756401295,108,68
87,96.15347840628574,-0.5106276237534548,126,71
63,94.11946548612264,0.6844991703984682,139,77
81,99.34410794571215,0.646056617591529,92,82
71,90.48464232475823,-0.5381192815585325,125,65
104,92.1027617790186,-0.8031249019980184,93,82
62,95.65888605101759,0.9588410273551993,100,87
81,96.15552623193179,-0.4079508969587793,130,63
103,90.39557506562613,0.7417835809356121,122,84
61,94.03038757907132,-0.9917456906507922,117,66
83,96.49153964830873,-0.9579503855607956,121,77
93,96.98070546403402,-0.06825738260726322,105,88
86,96.3813990251627,-0.5225706321298729,98,79
114,93.20563224360924,0.3796825668719286,100,64
100,90.9352012359791,0.13112865113590866,95,77
60,94.27112446419333,-0.8450284050990171,138,69
67,91.28754437368056,-0.6747434073685659,116,67
82,99.47623658520666,-0.22390145988317145,101,60
97,94.75170866022629,-0.6287918720891337,111,74
65,93.17259174356867,0.5844446944878572,129,62
81,97.663040711189,-0.1678595288934399,137,74
84,94.97948592582264,-0.8131362663150015,126,73
77,93.1003402401245,-0.031314195455750315,110,60
76,98.11967742390802,-0.8183236378771717,122,80
71,98.67152151001122,-0.7421253891603656,106,67
65,96.73008166288678,-0.5207803359435894,118,66
85,90.46964422407667,0.7190554104949796,129,68
86,95.66322880166533,0.8492250646659438,99,77
67,97.63294911997282,0.6525154586641382,107,71
78,91.36503012083583,-0.3318455651643055,136,67
119,92.28670751384604,-0.4551071177823367,102,67
101,98.82495105068136,0.09831138158047836,116,89
60,90.20121721853074,0.44370632106622465,99,65
116,97.52727137825975,0.9867455763203496,121,62
88,94.73773292514423,-0.7368585762421476,130,61
104,94.46772158839607,-0.9014160019523911,134,73
108,90.07096532494887,0.388711777990542,92,67
94,98.19398230966493,0.664451567007811,111,65
99,93.59824900636566,0.6926975597328464,116,63
73,95.40765631300543,0.35692709815432133,92,64
94,96.7730068633566,0.9080316082383741,122,80
107,97.02629576437916,0.022009527089173808,91,72
104,99.55980058826073,0.827629596672425,100,68
79,95.31339953236609,0.935624273983046,135,72
115,93.99719550974427,0.6943149140062155,99,88
108,99.53703626491708,-0.3804828734827588,128,68
72,96.42110235025521,-0.6075686976594095,122,83
97,92.98150356276555,0.09624012996363684,96,83
108,91.26464245403571,-0.09397049923962308,104,75
105,98.42554501465182,0.7555166843854659,115,71
108,93.62181602794152,-0.7999366578656926,100,61
67,96.60469721364431,-0.4845198773769628,127,89
102,94.70816419365899,0.5035978890374171,116,78
79,91.98929779795039,-0.8100267100453757,128,89
119,96.01686608620466,-0.3584711719565996,96,75
92,90.60683068950682,-0.22568921189203373,90,83
85,94.13342459871193,0.24518759312537997,99,72
98,95.46614939663671,-0.6837347085612708,110,64
80,94.3604697411858,0.7212089806994191,104,82
112,97.48672175250991,-0.1049155290674515,119,89
108,98.27924954545313,0.834043423761113,119,83
101,97.71243074033178,-0.0642601727321368,97,65
102,90.38812947811802,-0.4499194821185333,113,80
113,91.94128770445973,-0.7163423426246502,108,83
100,95.36607509263774,-0.9925098105774304,92,76
68,99.34822040443801,0.06431496996967123,104,76
83,98.34956775052117,-0.7856866061461532,125,76
96,98.42534508351801,-0.21654447273764355,95,62
108,93.03208193759674,0.17854352247417338,131,85
100,94.29447897078703,-0.4486282061945994,139,72
76,94.70705947315938,-0.6495514152677695,137,71
83,91.57371583349911,0.5494432452186833,107,65
80,90.31068130244456,0.8935823445632411,127,81
110,99.46902899460517,-0.799119164276068,108,80
118,92.40712585663506,-0.6888193512299843,138,88
98,92.39948903723631,0.9200253145054373,139,72
114,90.83379053768759,-0.9244315563755074,119,73
100,99.28507751943778,0.9552646731009444,102,66
98,95.79737114939772,-0.9907110338300225,128,64
72,96.67036857125353,0.7473373113026627,101,73
70,99.11576887263053,-0.38534963802450095,123,77
105,93.4562016890079,0.8771777163545931,101,63
78,96.21507311138085,-0.36610942272882907,133,60
70,90.38799454728887,0.308612643068112,113,66
72,91.8677252823113,-0.8399348604681267,93,79
105,98.31245805089942,-0.515340377092522,125,72
104,97.66768356338336,0.5473586929585015,139,63
60,93.50642691457146,0.05737170735763941,137,72
99,93.76810627774212,0.8559381235740895,103,63
103,95.3355443355358,-0.14249718331729144,106,62
78,90.00241004685135,0.7396247316278461,138,67
71,92.41244336038028,-0.10208912504352496,92,79
67,92.08231808608214,0.9584965574039706,127,67
67,92.50482946749763,0.9196687627977536,112,84
112,98.05905842533441,-0.34172658888783936,102,76
104,92.79673856546444,0.7718473408336064,98,74
71,91.91521322050149,0.6952227484312985,110,63
107,95.04263460793031,-0.5786392053448743,130,65
92,98.65645036372732,0.2485808015665394,97,83
104,92.413497038375,-0.8546353688203703,106,89
85,90.78536242792799,0.6734214411669233,105,81
98,93.56404735849665,-0.6509082329930069,105,87
87,97.47651824564977,-0.858370597228471,117,65
117,95.50690544694794,-0.19956180892237763,105,69
64,98.16793369574347,0.15384427719928695,135,63
67,99.59592147609234,0.709833917119542,135,68
84,97.92662476751617,0.948485051043473,103,75
86,96.03803078843754,-0.12101497486027268,135,66
105,94.93341588052381,-0.8791061540294596,133,73
82,90.40069086348267,0.49823115805174134,127,86
89,99.84321978814042,0.13034651244787487,109,65
104,93.83481122575043,-0.10421731031107373,134,60
106,91.52228213916867,-0.38146224241562066,137,77
82,96.66708855396456,0.004797055687071339,130,71
108,92.8428828909546,-0.32264079108593813,123,81
106,95.85778270931047,0.5140237354947206,118,86
79,95.86767907844592,0.08778739298528215,92,74
77,94.45729820902869,0.7536955483082239,99,60
77,98.36118615545043,0.08708782929888415,109,74
61,92.64967061555443,-0.5234751733201399,91,74
63,94.48632591617734,0.702183764464289,116,86
89,95.37692128590972,0.11443808986008785,121,75
92,96.636247207673,-0.5863179237128775,99,80
95,97.8397185050559,0.24701561991244425,129,60
77,93.94807282878256,-0.2845664701151449,106,88
96,96.46046944096597,0.6888112245841316,122,62
78,91.5061095306852,-0.09340052270691435,95,71
106,99.32648100542478,0.45288271621483345,128,87
87,93.83058806421003,-0.8089275847275257,136,87
99,97.29521421976439,-0.20795130739530765,107,66
79,90.20341081882178,0.9664828729447974,98,64
108,92.05187142904808,0.6169205789542966,97,87
92,94.87082544323579,-0.6801183952661427,114,85
71,98.78252467732347,-0.44447190104548984,120,60
117,95.27255149950678,-0.34036838228727784,131,60
110,99.29870482293879,0.3007311209908914,93,74
74,94.83796896582797,0.5139895189793111,109,67
100,94.9044909673595,0.49905321761581956,117,70
98,91.19746788500532,0.019748112612805624,129,73
61,98.0265624415222,0.6216410756763024,90,88
88,92.46965412467063,-0.12584383448504988,129,84
100,98.99612489372315,-0.7522388694088762,133,82
69,99.10824220330396,0.12888368330762656,112,72
61,99.43310111874149,0.9046027692022134,136,78
110,95.2023048910309,0.5859873027850226,102,71
70,96.77093784783645,0.15740129538448477,105,81
72,97.78515880061664,0.29361132069819385,115,78
69,91.31014618650465,0.8611240540711453,120,85
73,96.00957194997497,-0.14331441113007903,139,63
77,90.34297901303312,-0.3372117221147253,90,87
110,94.97566083388726,0.954483130000898,106,63
113,91.54842681620228,0.7268862670206668,105,62
68,91.82922925962085,-0.3539128307627952,126,85
116,93.65047566692601,-0.07243880527815438,99,65
98,94.32437166716502,-0.16984374198440189,127,64
87,96.23172424532187,-0.7018086426571322,133,70
62,90.74428418438515,0.9156386476265181,120,84
79,95.03691761237445,-0.1913751375604824,99,68
65,91.826251302531,0.750658165275816,138,62
86,95.73975175031742,-0.6212875446386699,123,88
112,96.37404612261183,0.09574162127443953,95,68
61,95.56709256552854,-0.9520772297514604,117,88
88,97.38295510478308,0.5284409676846171,117,71
97,93.35609244240901,0.16182779649255674,102,62
62,97.6510659163313,0.25117916693950537,130,79
75,94.32767081708194,-0.8965582348906931,101,76
89,94.84184498322597,-0.5779233395827692,139,80
99,96.48102127261072,-0.8513382552928397,129,71
